Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price,id
New,ASUS ExpertBook B1 B1502CBA-EJ0436X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,16648500.0,1
New,Alurin Go Start,Alurin,Go,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,317,4933500.0,2
New,ASUS ExpertBook B1 B1502CBA-EJ0424X,Asus,ExpertBook,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,15.6,0,10548,1495,13018500.0,3
New,MSI Katana GF66 12UC-082XES,MSI,Katana,Intel Core i7-12700H,RTX 3050,16,1000,SSD,15.6,0,25766,12578,19783500.0,4
New,HP 15S-FQ5085NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,11038665.0,5
New,MSI Crosshair 17 C12VF-264XES,MSI,Crosshair,Intel Core i7-12650H,RTX 4060,32,1000,SSD,17.3,0,22065,22749,28033500.0,6
New,Lenovo Thinkpad E14 Gen 4,Lenovo,ThinkPad,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,256,SSD,14.0,0,14837,478,14998500.0,7
New,ASUS VivoBook 15 F515JA-EJ2882W,Asus,VivoBook,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205,6864,13348665.0,8
New,Medion Akoya E15415,Medion,Akoya,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,15.6,0,6136,1495,8563500.0,9
New,HP Victus 16-d1038ns,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766,12578,18958500.0,10
New,Lenovo V15 IGL,Lenovo,V15,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,317,5758500.0,11
New,MSI Thin GF63 12VE-021XES,MSI,Thin,Intel Core i7-12650H,RTX 4050,16,1000,SSD,15.6,0,22065,14435,23083500.0,12
New,ASUS ROG Strix G15 G513RC-HN088,Asus,ROG,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,15.6,0,23136,12578,19783500.0,13
New,Lenovo V15 G3 ABA,Lenovo,V15,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,15.6,0,14837,478,7870335.0,14
New,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748,3159,6451500.0,15
New,HP 15S-FQ5013NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,11533500.0,16
New,Lenovo IdeaPad 3 15IAU7,Lenovo,IdeaPad,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,13183500.0,17
New,HP 15S-FQ2163NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,1495,9058500.0,18
New,ASUS VivoBook 15 F515JA-EJ4134,Asus,VivoBook,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205,6864,12688500.0,19
New,MSI GF63 Thin 11UC-446XES,MSI,Thin,Intel Core i7-11800H,RTX 3050,16,512,SSD,15.6,0,20086,12578,16483500.0,20
New,MSI Cyborg 15 A12VF-098XES,MSI,Cyborg,Intel Core i5-12450H,RTX 4060,16,1000,SSD,15.6,0,16401,22749,20608500.0,21
New,ASUS M515UA-EJ486W,Asus,M515UA,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,15.6,0,15676,478,13018500.0,22
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,15.6,0,15676,478,12028500.0,23
New,ASUS TUF Gaming F15 FX506HC-HN004,Asus,TUF,Intel Core i5-11400H,RTX 3050,16,512,SSD,15.6,0,15398,12578,18133500.0,24
New,Acer Aspire 3 A315-59-37GX,Acer,Aspire,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,15.6,0,10548,1495,8893665.0,25
New,ASUS TUF Gaming F15 FX507ZC4-HN002,Asus,TUF,Intel Core i7-12700H,RTX 3050,16,512,SSD,15.6,0,25766,12578,19453500.0,26
New,Alurin Go Start,Alurin,Go,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,14.0,0,1546,317,3943500.0,27
New,HP Victus 15-fa0012ns,HP,Victus,Intel Core i5-12500H,RTX 3050,16,512,SSD,15.6,0,20660,12578,16483500.0,28
New,HP Pavilion 15-eh1004ns,HP,Pavilion,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868,478,13183500.0,29
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814,2657,8563665.0,30
New,HP 15S-FQ5028NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,13018500.0,31
New,MSI Katana 15 B12VFK-095XES,MSI,Katana,Intel Core i7-12650H,RTX 4060,16,512,SSD,15.6,0,22065,22749,25558500.0,32
New,ASUS VivoBook F1500EA-EJ2384W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,8893665.0,33
New,HP 15S-fq2159ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,8893500.0,34
New,MSI Vector GP77 13VF-022XES,MSI,Vector,Intel Core i7-13700H,RTX 4060,32,1000,SSD,17.3,0,26456,22749,37108500.0,35
New,ASUS VivoBook Pro 15 OLED M6500QC-L1010W,Asus,VivoBook,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856,12578,21433665.0,36
New,ASUS ROG Strix G15 G513RC-HF094,Asus,ROG,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,15.6,0,23136,12578,18793665.0,37
New,ASUS Chromebook CX1500CNA-EJ0100,Asus,Chromebook,Intel Celeron N3350,Intel HD Graphics 500,8,64,eMMC,15.6,0,1110,1718,6583500.0,38
New,HP 15S-fq5101ns,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289,2657,13018500.0,39
New,HP 15S-EQ2090NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,9883665.0,40
New,HP Omen 16-b1022ns,HP,Omen,Intel Core i7-12700H,RTX 3060,32,1000,SSD,16.1,0,25766,20376,28033500.0,41
New,ASUS VivoBook 15 F1502ZA-EJ733,Asus,VivoBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,10048500.0,42
New,Asus ZenBook 13 OLED UX325EA-KG245,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,0,10011,2657,17968500.0,43
New,HP Victus 16-d1033ns,HP,Victus,Intel Core i7-12700H,RTX 3060,16,512,SSD,16.1,0,25766,20376,23083500.0,44
New,HP 15S-fq5055ns,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289,2657,14833665.0,45
New,HP 15S-eq2087ns,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,12,512,SSD,15.6,0,12868,478,9058500.0,46
New,Lenovo IdeaPad Gaming 3 15IHU6,Lenovo,IdeaPad,Intel Core i5-11320H,RTX 3050,16,512,SSD,15.6,0,10884,12578,15328500.0,47
New,MSI Creator M16 B13VE-682XES,MSI,Creator,Intel Core i7-13700H,RTX 4050,32,1000,SSD,16.0,0,26456,14435,31333665.0,48
New,Lenovo IdeaPad 1 15ALC7,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,15.6,0,15676,478,13678500.0,49
New,HP 15S-fq2158ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,7408500.0,50
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,256,SSD,13.3,0,14145,19388,20113500.0,51
New,Lenovo ThinkBook 14,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564,2657,11533500.0,52
New,ASUS TUF Gaming A15 2023 FA507NV-LP041,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,1000,SSD,15.6,0,23295,22749,22258500.0,53
New,MSI Katana 15 B12VGK-094XES,MSI,Katana,Intel Core i7-12650H,RTX 4070,16,1000,SSD,15.6,0,22065,31754,28033500.0,54
New,ASUS M515UA-EJ522W,Asus,M515UA,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,11533500.0,55
New,HP Victus 16-e0101ns,HP,Victus,AMD Ryzen 7 5800H,RTX 3060,16,512,SSD,16.1,0,20856,20376,21433665.0,56
New,HP 250 G9,HP,250,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,1495,6583500.0,57
New,HP OMEN 16-C0042NS,HP,Omen,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856,12578,18958500.0,58
New,MSI Modern 15 B7M-041XES,MSI,Modern,AMD Ryzen 5 7530U,AMD Radeon Graphics,16,512,SSD,15.6,0,15552,478,13843500.0,59
New,HP 255 G9,HP,255,AMD 3020e,AMD Radeon Graphics,8,512,SSD,15.6,0,2411,478,6253500.0,60
New,ASUS VivoBook 15 F1500EA-EJ3022,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011,2657,13348665.0,61
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564,2657,12853500.0,62
New,ASUS VivoBook 15 F1500EA-EJ3023,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011,2657,12358500.0,63
New,MSI Thin GF63 12VE-009XES,MSI,Thin,Intel Core i5-12450H,RTX 4050,16,512,SSD,15.6,0,16401,14435,18133500.0,64
New,MSI Modern 15 B13M-281XES,MSI,Modern,Intel Core i7-1355U,Intel Iris Xe Graphics,16,1000,SSD,15.6,0,14369,2657,16483500.0,65
New,HP 15S-eq2088ns,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,15.6,0,15676,478,10708665.0,66
New,MSI Vector GP77 13VG-021XES,MSI,Vector,Intel Core i7-13700H,RTX 4070,32,1000,SSD,17.3,0,26456,31754,41233500.0,67
New,ASUS VivoBook 15 F1500EA-EJ3067W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011,2657,14173500.0,68
New,MSI Creator M16 B12UDX-809XES,MSI,Creator,Intel Core i7-12650H,RTX 3050,32,1000,SSD,16.0,0,22065,12578,24733665.0,69
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.3,0,15648,19388,26383500.0,70
New,ASUS TUF Gaming A15 2023 FA507XI-LP024,Asus,TUF,AMD Ryzen 9 7940HS,RTX 4070,32,512,SSD,15.6,0,30132,31754,28033665.0,71
New,MSI Katana 15 B13VFK-031XES,MSI,Katana,Intel Core i7-13620H,RTX 4060,16,1000,SSD,15.6,0,24272,22749,28033500.0,72
New,HP Victus 16-d1021ns,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766,12578,19783500.0,73
New,MSI Modern 14 C13M-426XES,MSI,Modern,Intel Core i7-1355U,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,14369,2657,16483500.0,74
New,MSI Modern 15 B12M-430XES,MSI,Modern,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,15.6,0,10548,1495,8233500.0,75
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612,478,8233500.0,76
New,MSI Prestige 14H B12UCX-414XES,MSI,Prestige,Intel Core i5-12450H,RTX 2050,16,512,SSD,14.0,0,16401,7757,16483500.0,77
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011,2657,12358500.0,78
New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564,2657,14503500.0,79
New,MSI Prestige 14H B12UCX-413XES,MSI,Prestige,Intel Core i7-12650H,RTX 2050,16,1000,SSD,14.0,0,22065,7757,24568500.0,80
New,HP Pavilion 15-eg2004ns,HP,Pavilion,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289,2657,16483500.0,81
New,HP Victus 15-fa0026ns,HP,Victus,Intel Core i5-12450H,GTX 1650,16,512,SSD,15.6,0,16401,10181,16483500.0,82
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814,2657,9718500.0,83
New,Lenovo ThinkBook 14 G4 IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,0,12993,2657,15823500.0,84
New,HP Victus 15-fa0004ns,HP,Victus,Intel Core i5-12500H,GTX 1650,16,512,SSD,15.6,0,20660,10181,17143500.0,85
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,9883500.0,86
New,HP 15S-fq5094ns,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289,2657,12193665.0,87
New,MSI Stealth 16 Studio A13VF-038XES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,32,1000,SSD,16.0,0,26456,22749,40408500.0,88
New,Acer Aspire 5 A515-57-76BV,Acer,Aspire,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289,2657,13843500.0,89
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612,478,8233500.0,90
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676,478,11533500.0,91
New,MSI Pulse 15 B13VFK-448XES,MSI,Pulse,Intel Core i9-13900H,RTX 4060,32,1000,SSD,15.6,0,27858,22749,39583665.0,92
New,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD 3020e,AMD Radeon Graphics,4,128,SSD,15.6,0,2411,478,7309335.0,93
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,11368665.0,94
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9814,2657,12358500.0,95
New,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD 3020e,AMD Radeon Graphics,4,256,SSD,15.6,0,2411,478,5312835.0,96
New,MSI Modern 15 B11M-043XES,MSI,Modern,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814,2657,9883500.0,97
New,ASUS ZenBook 13 OLED UX325EA-KG448W,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,0,10011,2657,19783500.0,98
New,ASUS TUF Gaming F15 FX506HF-HN004,Asus,TUF,Intel Core i5-11400H,RTX 2050,16,512,SSD,15.6,0,15398,7757,15658500.0,99
New,ASUS VivoBook F1605PA-MB125W,Asus,VivoBook,Intel Core i5-11300H,Intel Iris Xe Graphics,16,512,SSD,16.0,0,10849,2657,13183500.0,100
New,Razer Blade 15 Advanced Model QHD,Razer,Blade,Intel Core i7-12800H,RTX 3070,16,1000,SSD,15.6,0,24504,23392,54449835.0,101
New,Medion Akoya E15301,Medion,Akoya,AMD Ryzen 7 3700U,AMD Radeon Vega 10 Graphics,8,256,SSD,15.6,0,7099,3159,7903335.0,102
New,ASUS ExpertBook B1 B1502CBA-EJ0469X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993,2657,16318500.0,103
New,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748,3159,7259835.0,104
New,HP 15S-eq2089ns,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612,478,8728500.0,105
New,ASUS VivoBook F1605PA-MB143,Asus,VivoBook,Intel Core i7-11370H,Intel Iris Xe Graphics,8,512,SSD,16.0,0,11646,2657,11698500.0,106
New,ASUS Vivobook Go E1504FA-BQ204W,Asus,VivoBook,AMD Ryzen 5 7520U,Radeon 610M,8,512,SSD,15.6,0,9139,1104,8414835.0,107
New,Lenovo IdeaPad 1 15ALC7,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,10873500.0,108
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011,2657,12358500.0,109
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676,478,9718500.0,110
New,Lenovo IdeaPad 1 15ALC7,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,9058500.0,111
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612,478,7573500.0,112
New,ASUS VivoBook F1605PA-MB124W,Asus,VivoBook,Intel Core i7-11370H,Intel Iris Xe Graphics,8,512,SSD,16.0,0,11646,2657,13513500.0,113
New,ASUS VivoBook F1605PA-MB146,Asus,VivoBook,Intel Core i5-11300H,Intel Iris Xe Graphics,8,512,SSD,16.0,0,10849,2657,10048665.0,114
New,ASUS ZenBook 14 UM425QA-KI252,Asus,ZenBook,AMD Ryzen 7 5800H,AMD Radeon Graphics,16,512,SSD,14.0,0,20856,478,16483500.0,115
New,Acer Aspire 3 A315-59-504M,Acer,Aspire,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,12193665.0,116
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766,20376,23083500.0,117
New,ASUS VivoBook F1500EA-EJ3070W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564,2657,12523665.0,118
New,Lenovo IdeaPad 1 15ALC7,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868,478,12028500.0,119
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9814,2657,12358500.0,120
New,HP 255 G9,HP,255,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411,478,5758500.0,121
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,7903500.0,122
New,HP 255 G9,HP,255,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,15.6,0,14837,478,14409285.0,123
New,Lenovo IdeaPad 5 15ALC05,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,9718500.0,124
New,ASUS Chromebook CX1400CKA-EK0138,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,14.0,0,1882,1495,6583665.0,125
New,Lenovo Legion 5 15ACH6H,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856,12578,17803665.0,126
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564,2657,10708500.0,127
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856,12578,16483500.0,128
New,Lenovo ThinkBook 14 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9564,2657,16813500.0,129
New,MSI Pulse GL76 12UEK-828XES,MSI,Pulse,Intel Core i7-12700H,RTX 3060,32,1000,SSD,17.3,0,25766,20376,24733500.0,130
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648,19388,25063500.0,131
New,Acer Aspire 3 A317-53-53U0,Acer,Aspire,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,17.3,0,9564,2657,12028500.0,132
New,MSI Raider GE68HX 13VF-045XES,MSI,Raider,Intel Core i9-13950HX,RTX 4060,32,1000,SSD,16.0,0,41877,22749,42883500.0,133
New,HP 15S-fq4042ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549,2657,11533500.0,134
New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766,20376,26383500.0,135
New,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564,2657,12193665.0,136
New,ASUS VivoBook 15 F1500EA-EJ3021,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564,2657,11698500.0,137
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i5-12500H,RTX 3050,16,512,SSD,15.6,0,20660,12578,17473500.0,138
New,MSI Modern 14 C13M-447XES,MSI,Modern,Intel Core i5-1335U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,14372,2657,13183500.0,139
New,MSI Modern 14 C12M-017XES,MSI,Modern,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289,2657,16483500.0,140
Refurbished,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011,2657,14833500.0,141
New,MSI Pulse 15 B13VGK-433XES,MSI,Pulse,Intel Core i9-13900H,RTX 4070,32,1000,SSD,15.6,0,27858,31754,37933500.0,142
New,MSI Stealth 15 A13VF-028XES,MSI,Stealth,Intel Core i7-13620H,RTX 4060,32,1000,SSD,15.6,0,24272,22749,31333500.0,143
New,ASUS Chromebook CX1400FKA-EC0078,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,14.0,1,1882,1495,7408500.0,144
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564,2657,11533500.0,145
New,ASUS Chromebook CX1400CNA-BV0210,Asus,Chromebook,Intel Celeron N3350,Intel HD Graphics 500,8,32,eMMC,14.0,0,1110,1718,5758500.0,146
New,MSI Vector GP68HX 12VH-009XES,MSI,Vector,Intel Core i9-12900HX,RTX 4080,32,1000,SSD,16.0,0,33256,34435,42883500.0,147
New,HP 15S-fq5075ns,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,9553665.0,148
New,Acer Aspire 3 A315-59-56GV,Acer,Aspire,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,12358500.0,149
New,ASUS ExpertBook P1512CEA-EJ0083X,Asus,ExpertBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,9058500.0,150
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 5 5600H,RTX 3050,16,512,SSD,15.6,0,16751,12578,16153500.0,151
New,ASUS ZenBook 14 OLED UM3402YA-KM513,Asus,ZenBook,AMD Ryzen 5 7530U,AMD Radeon Graphics,16,512,SSD,14.0,0,15552,478,15988500.0,152
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i5-12500H,RTX 3050,16,512,SSD,15.6,0,20660,12578,18133500.0,153
New,Lenovo Legion 5 15ITH6H,Lenovo,Legion,Intel Core i5-11400H,RTX 3060,16,512,SSD,15.6,0,15398,20376,21763665.0,154
New,Lenovo IdeaPad Flex 5 14ALC05,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,14.0,1,12868,478,13183500.0,155
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,256,SSD,13.3,0,14145,19388,20113500.0,156
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 5 5600H,GTX 1650,16,512,SSD,15.6,0,16751,10181,14503500.0,157
New,MSI Prestige 14H B12UCX-427XES,MSI,Prestige,Intel Core i7-12650H,RTX 2050,32,1000,SSD,14.0,0,22065,7757,22423500.0,158
New,ASUS F515EA-EJ1858W,Asus,F515,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011,2657,13843500.0,159
New,Gigabyte G5 KF-E3ES313SD,Gigabyte,G5,Intel Core i5-12500H,RTX 4060,16,512,SSD,15.6,0,20660,22749,18298500.0,160
New,HP ChromeBook 14b-na0017ns,HP,Chromebook,AMD Ryzen 3 3250C,AMD Radeon Vega 3 Graphics,8,128,SSD,14.0,0,3153,3159,9553665.0,161
New,Dell Vostro 3510,Dell,Vostro,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,9883500.0,162
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648,19388,25063500.0,163
New,ASUS TUF Gaming A15 2023 FA507NV-LP031W,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,512,SSD,15.6,0,23295,22749,22258500.0,164
New,MSI Thin GF63 12UDX-042XES,MSI,Thin,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401,12578,16483500.0,165
New,Lenovo Ideapad Gaming 3 Gen 6,Lenovo,IdeaPad,Intel Core i5-11320H,GTX 1650,16,512,SSD,15.6,0,10884,10181,13678665.0,166
New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766,20376,25888665.0,167
New,HP 15S-EQ2086NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612,478,7903500.0,168
New,HP Essential 255 G8,HP,255,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411,478,5593500.0,169
